FID,xpos,ypos,D20170322,D20170403,D20170415,D20170509,D20170521,D20170602,D20170614,D20170626,D20170708,D20170720,D20170801,D20170825,D20170906,D20170930,D20171012,D20171105,D20171117,D20171129,D20171211,D20171223,D20180104,D20180116,D20180128,D20180209,D20180221,D20180305,D20180317,D20180329,D20180410,D20180422,D20180504,D20180528,D20180609,D20180621,D20180715,D20180727,D20180808,D20180820,D20180901,D20180913,D20180925,D20181007,D20181019,D20181031,D20181112,D20181124,D20181206,D20181218,D20181230,D20190111,D20190123,D20190204,D20190216,D20190228,D20190312,D20190324,D20190417,D20190429,D20190511,D20190523,D20190604,D20190616,D20190628,D20190710,D20190722,D20190803,D20190815,D20190827,D20190908,D20190920,D20191002,D20191014,D20191026,D20191107,D20191119,D20191201,D20191213,D20191225,D20200106,D20200118,D20200130,D20200211,D20200223,D20200306,D20200318,D20200330,D20200411,D20200423,D20200505,D20200517,D20200529,D20200704,D20200716,D20200728,D20200821,D20200902,D20200926,D20201008,D20201020,D20201101,D20201113,D20201125,D20201207,D20201219,D20201231,D20210124,D20210205,D20210217,D20210301,D20210313,D20210325,D20210406,D20210418,D20210430,D20210512,D20210524,D20210605,D20210617,D20210711,D20210723,D20210804,D20210828,D20210909,D20210921,D20211003,D20211015,D20211027,D20211108,D20211120,D20211202,D20211214,D20211226,D20220107,D20220119,D20220131,D20220212,D20220224,D20220308,D20220320,D20220401,D20220413,D20220507,D20220519,D20220531,D20220624,D20220811,D20220823,D20220916,D20220928,D20221010,D20221022,D20221103,D20221115,D20221127,D20221209,D20221221,D20230102,D20230114,D20230126,D20230207,D20230219,D20230303,D20230315,D20230327,D20230408,D20230502,D20230514,D20230526,D20230607,D20230818,D20230830,D20230923,D20231005,D20231017,D20231110,D20231122,D20231204,D20231216,D20231228,D20240109,D20240121,D20240202,D20240214,D20240226,D20240309,D20240321,D20240402,D20240426,D20240812,D20240905,D20240917,D20240929,D20241011,D20241023,D20241104,D20241116,D20241128,D20241210,D20241222,D20250103,D20250115,D20250127,D20250208,D20250220,D20250304,D20250316,D20250328,D20250409,D20250421,D20250503,Pattern
136023,110.3292,20.03848,0,-4.211356,-1.399755,1.765165,-2.327514,-5.658427,-0.911559,0.731177,-0.57765,-6.325757,-2.146209,-5.978137,1.833404,-2.917426,2.316746,1.721865,-1.903789,-1.704194,-1.517588,-2.788086,-0.578063,-1.046796,-1.302235,0.016051,-3.448677,-2.016784,-0.505199,-0.780009,-2.250956,0.027454,-6.875907,-6.199867,-7.531897,2.84997,2.286701,-1.252339,-11.725477,-4.787123,-6.083907,-10.272637,-3.3571,3.170141,-4.48867,-0.590549,-1.053683,0.618313,-3.532428,-2.328884,-1.99972,-0.915674,-1.280793,0.390614,-0.554227,-6.328987,-2.501271,3.549983,0.688372,-1.64845,-2.926047,-7.225577,-0.502642,-11.117607,2.981283,-2.710706,-0.394613,-4.620144,-13.152477,-3.27786,-0.957812,-6.750437,-4.338369,1.997196,-1.186015,-4.062783,-3.524679,2.482199,-3.383807,-3.224659,-3.967644,-2.979389,-1.900439,-0.481292,-0.423945,1.454583,6.719498,-1.292417,-1.103361,0.829885,4.630186,-0.645406,-0.975134,9.611738,-1.472393,-1.212902,-1.479761,-6.508477,-1.280951,1.318155,-0.696329,1.312525,6.512074,7.274462,2.188115,3.663034,5.495515,5.527058,4.916899,4.415018,4.17627,4.495412,3.988303,4.155644,5.319274,4.234231,6.180482,4.767151,5.476878,0.665882,3.335541,6.241777,6.79036,6.068234,5.320627,1.948335,3.716947,3.672481,5.531644,2.82972,3.024214,4.823659,5.396611,4.178778,4.194265,3.767644,4.486187,4.083515,4.8178,3.860414,7.407463,6.263276,5.70706,5.437517,5.622952,6.380769,6.310484,6.888537,3.596451,0.879544,4.931726,6.848626,4.819178,4.35808,4.606318,5.418901,5.033814,3.749701,5.60532,2.863733,5.171709,6.01976,6.568426,2.39714,3.790837,5.249144,3.123465,2.462897,3.903632,2.300806,2.525852,5.176587,2.603304,4.230942,6.499048,6.906559,2.359424,2.740183,4.422675,3.79919,1.966717,3.345132,3.765486,3.163757,4.554654,4.578208,4.113256,4.856099,3.91764,2.246452,5.67265,5.909427,4.565538,-0.30018,2.344334,2.966386,4.532407,1.860142,3.11871,4.015783,2.857356,2.498157,2.394921,2.629743,2.435702,4.040896,3.289483,3.002199,3.885796,4.289695,4.404709,2.960653,Stable
136034,110.3377,20.04023,0,-3.956207,-0.792724,1.641152,-2.343706,-1.460353,-2.884633,-5.645207,0.283222,-3.338078,-2.095678,-0.93347,1.424827,-2.58521,-2.087717,0.742037,-0.093612,-0.230169,-0.476327,-2.416455,-0.132641,-1.588543,-0.398304,1.267451,1.641726,-0.217836,-0.445356,2.233068,2.674702,1.09977,-0.805224,-2.304752,-1.41601,3.288629,4.704466,2.962381,-4.242877,-0.725404,0.990177,-1.913066,1.021082,6.544358,1.474469,3.906705,6.962138,4.574292,1.729083,2.654255,1.835193,1.934242,3.190801,4.0244,2.481908,-6.127917,3.661153,16.245913,8.690591,4.880848,3.820761,1.082929,8.839131,-0.176414,3.650937,6.124764,1.265059,6.994417,-2.860358,3.194173,2.413995,1.104084,3.120052,-8.923427,3.58708,7.926491,4.256356,9.411315,6.185697,5.2236,5.548988,6.342082,3.926006,6.764863,6.610523,11.275213,12.662475,9.918672,6.81086,7.852242,7.90489,6.074594,6.749349,20.462463,4.383907,7.369514,10.557815,4.956489,8.895821,8.044094,5.633386,7.624389,5.404263,3.070928,4.727492,5.154694,5.583825,5.685433,5.097286,5.337823,5.977623,5.531244,5.57508,6.264802,7.166522,5.246755,7.983644,6.220443,6.370504,1.78322,6.458327,7.158872,6.875456,7.229719,8.153305,3.847049,4.950364,4.104613,7.138696,6.181445,5.347297,5.295085,6.651372,6.568405,6.345259,5.62586,5.149078,5.421884,6.488019,6.810707,7.321956,6.191766,6.093027,6.96327,6.917988,6.541371,7.536449,7.268588,6.449571,5.493904,9.69633,6.876628,7.290395,6.463041,7.684565,8.07516,8.423335,7.47672,7.310566,5.745233,8.558291,7.723358,8.363083,6.201522,8.475156,7.556295,7.41563,10.216311,10.042698,7.350516,5.423505,9.40797,7.053693,10.064041,13.07978,12.765134,5.220487,6.016186,7.411057,8.752999,7.345017,7.770449,7.902432,6.995611,7.124258,7.118721,8.440298,8.339957,7.916856,7.299991,10.658167,11.308051,7.748955,4.835471,7.21376,8.828419,8.659869,5.908265,7.613728,7.513349,7.038947,7.05183,7.698406,7.759813,7.805697,7.877414,7.771052,7.419388,8.762112,9.370207,8.988968,7.277448,Stable
136037,110.3335,20.03937,0,-3.90117,-2.787795,0.91054,-2.974915,-5.030312,-8.028622,-5.869162,-4.385772,-6.272732,-4.818002,-7.979472,0.034928,-3.752965,-1.333931,-3.749793,-3.829172,-5.462662,-4.831582,-4.528952,-2.664717,-3.754244,-1.737514,-2.39979,-3.574749,0.744363,-2.083535,-0.74884,-2.751736,-1.596917,-5.684702,-5.906732,-4.428632,1.574904,0.861559,-0.729509,-9.155232,-3.737761,-2.201175,-6.089702,-1.331345,3.884176,-1.75642,2.57751,3.851195,3.622704,-0.082149,1.052592,0.62044,1.278255,2.907366,0.871802,1.599474,-5.590062,2.450078,4.838337,7.333635,3.464653,3.095947,-1.580208,6.122198,-3.45208,6.124796,3.570075,1.30542,-1.384386,-7.760922,-0.133667,1.746127,-2.542126,0.139705,-0.322085,2.096765,5.623821,4.169996,8.793715,4.890291,5.451108,4.515315,8.239478,3.795248,6.113663,6.04159,10.390003,14.985507,7.200652,5.948391,7.348671,9.281911,5.183671,5.126478,19.355818,1.06965,4.580188,5.577382,3.11167,4.680683,6.763196,4.257264,5.514076,5.917444,4.315882,4.256182,4.607433,6.038697,5.18862,5.894293,5.524342,5.821633,5.494693,5.923579,5.827606,6.786645,5.839424,8.14915,5.483717,7.596018,2.020407,6.56128,7.777203,8.305252,6.799236,5.887132,2.65312,5.081967,3.926515,6.435229,5.116134,4.763955,6.564358,7.54932,6.136021,6.337602,5.985336,5.496831,5.875755,7.471253,6.262442,8.178873,6.530369,6.926807,6.125947,5.100535,5.293543,6.923226,7.535255,3.050667,1.077162,5.970537,5.046633,5.102862,3.073493,4.219021,5.969977,6.163561,4.160854,5.554991,4.365854,6.858633,5.327492,5.720096,3.508979,5.848227,4.739106,4.592787,5.436973,5.601884,3.446651,2.379158,6.061779,3.99449,5.656479,7.720422,7.34754,2.17352,2.970772,3.807834,5.285447,2.961921,3.188873,3.322793,3.936145,4.371101,3.562323,4.475948,4.612946,3.285723,2.089221,5.79964,7.498113,1.970514,-0.224297,0.50629,2.636634,2.872665,0.046112,0.25908,1.068963,1.021031,0.76557,1.80547,1.491076,0.919839,2.223142,2.171124,1.12011,2.388887,2.878097,2.740554,1.755189,Piecewise
136058,110.3379,20.04025,0,-3.762916,-0.715591,2.340829,-1.925795,-1.131049,-3.003033,-5.457897,0.080363,-3.127673,-2.16373,-1.290616,0.773674,-2.871028,-2.478521,1.139967,-0.194164,0.540008,-0.561452,-2.964946,-0.317756,-2.458883,-1.850236,0.490253,1.148856,-1.278284,-0.857778,1.957172,2.673363,0.823644,-0.674342,-2.339559,-0.769642,4.274283,4.10059,2.683138,-4.132547,-0.802916,1.421,-2.008226,0.774567,5.958758,2.380723,4.08067,6.714445,4.608927,1.60742,2.849693,2.733148,2.089778,3.254795,3.932899,2.201701,-6.740807,3.261825,16.333213,8.650906,4.853832,2.585975,0.40459,7.640748,-0.489436,2.707438,5.471089,1.275742,5.396458,-4.333557,2.283906,2.072103,0.006786,2.759718,-8.908117,2.04033,7.072373,3.832345,8.408582,6.28857,3.874728,3.880079,5.528239,4.252322,6.3937,6.515122,11.06898,12.025149,9.207161,6.19123,7.499895,6.409092,5.297129,5.55263,19.703433,3.861374,6.762541,11.267177,5.264816,9.222897,8.411163,5.628285,7.288924,5.293206,3.585581,5.218671,5.170087,5.577042,5.616042,4.505082,5.098932,5.943004,5.700556,5.676123,6.18403,7.043773,5.010554,8.036208,5.63173,6.810983,2.122002,6.887572,7.353987,7.383283,8.127704,8.837462,4.499906,5.33717,4.246257,8.606436,6.828734,6.817547,6.330946,7.324758,7.867824,8.266895,6.898906,6.883997,6.896908,7.887052,8.299673,8.239702,7.63015,7.277613,8.485893,8.202865,7.655048,9.220252,8.937935,7.818627,6.98536,11.304003,8.11868,8.488834,8.142826,8.594643,9.501944,9.298776,9.30031,9.207326,7.706362,10.376607,9.041913,9.760492,7.74454,9.549435,7.937849,7.178028,8.450107,9.138108,6.674052,5.960409,9.078983,5.813101,7.53502,11.37601,10.141726,3.25147,4.856092,5.111326,6.763564,5.046177,5.893035,6.084651,5.262173,5.34144,4.829402,5.921386,5.437222,6.155176,4.829372,8.075316,8.196008,4.435683,2.171449,5.18777,6.855457,7.143983,3.826174,6.37818,6.352471,6.083071,5.650191,6.781427,6.83203,6.791225,7.099705,6.64703,5.877323,6.8325,7.873577,6.820738,5.256948,Stable
136060,110.3337,20.03939,0,-4.002945,-3.513519,1.88062,-1.994695,-3.271656,-4.474185,-4.520855,-1.464023,-4.576385,-3.368742,-6.567425,0.98945,-2.935046,-0.217522,-2.460102,-2.357539,-4.064575,-3.219843,-3.11856,-1.385929,-2.18515,-0.673688,-0.522562,-1.662227,2.233405,-0.863632,0.544718,-1.416312,0.007457,-3.778949,-3.717019,-2.283079,5.369018,3.834336,2.717058,-7.071645,-2.653477,-1.57106,-4.107325,0.654281,5.738685,-1.719731,2.0032,4.57397,4.524645,0.566186,1.857036,0.647938,1.420585,1.372332,1.60283,1.575012,-6.032585,2.620454,5.979211,7.350017,4.15044,4.431658,-1.539424,7.730424,-2.661304,6.224459,5.238742,2.182062,-0.565304,-7.209375,1.216488,2.917689,-1.281042,1.053418,1.325493,4.604909,5.435944,3.848851,8.733544,5.224412,5.186613,4.333758,6.893679,3.557821,6.034293,5.499357,9.93474,13.660678,6.597424,5.548243,6.666852,8.664526,5.330826,4.140598,19.994455,2.259522,5.333762,6.249873,4.589214,4.554706,7.209156,4.593429,5.85869,5.910891,4.387988,5.032401,5.962502,6.990476,5.825541,6.427344,5.791619,6.148287,6.068284,6.608016,6.917994,7.545134,6.19728,8.941908,6.709858,8.902839,2.871222,7.381103,8.34391,9.208932,8.038014,6.973751,3.199222,6.035648,4.652919,6.957318,5.470322,4.709311,6.540259,7.393009,6.162767,6.274993,5.100611,5.351944,5.355718,6.063097,5.970869,7.774728,7.231625,6.42765,6.315742,6.676604,6.48562,7.889632,8.209331,4.208493,2.466741,7.316696,5.948794,5.985685,4.042289,5.503865,7.370205,7.303037,4.686417,5.947105,4.828732,7.590415,5.683985,6.406638,4.897307,6.365455,5.080775,3.615336,5.562768,6.550932,3.407341,3.26709,6.944056,4.922071,7.538125,9.184866,8.924885,3.21845,4.046655,5.319876,6.745826,3.437773,4.597554,4.807309,4.960749,5.275008,5.34171,5.526616,5.16858,4.241104,3.627726,6.59239,6.203787,2.359151,1.48122,2.924938,3.653058,3.726448,0.265446,1.315636,1.652111,0.639467,0.806589,1.414995,1.697294,1.039987,1.851519,1.91253,1.683321,2.927418,3.247844,3.475322,2.014267,Stable
136074,110.3296,20.03854,0,-2.610548,-0.873434,1.77088,-2.090087,-6.005399,-2.176548,-1.051303,-0.908689,-6.008102,-5.222527,-8.836591,-1.578121,-5.153993,-0.161312,-2.454763,-3.984091,-3.451864,-4.896065,-6.592566,-3.852147,-4.649355,-4.703387,-3.792447,-7.361122,-4.569148,-3.638386,-3.736,-5.709757,-4.190435,-9.186981,-9.727161,-10.434831,-0.970546,-2.11999,-1.90901,-14.188811,-8.073105,-9.949481,-14.457041,-6.178863,0.228446,-7.010379,-3.8654,-3.045274,-2.99709,-5.711161,-3.941378,-3.842389,-2.696451,-1.268072,-1.611291,-2.481251,-8.185634,-2.06572,2.827166,0.235167,-0.840646,-1.264086,-6.469226,-0.594494,-12.072221,4.316618,-1.466489,-0.159556,-6.352853,-10.492281,-4.307499,-1.846144,-6.605872,-4.057168,1.831273,-1.359352,-6.728447,-2.800321,0.944817,-4.763719,-4.066644,-5.322543,-3.594509,-2.985906,-0.920334,-1.916752,2.588528,5.763494,-0.53972,-0.734653,-0.914474,2.247632,-3.648601,-6.638079,6.089454,-4.448327,-4.518772,-2.607213,-8.929821,-0.776062,0.308948,-4.995147,-3.434641,-0.244221,1.332417,-1.69807,-0.051214,1.140261,1.880095,2.579507,1.794587,1.708689,1.201261,1.414003,1.874085,2.384273,1.809718,3.965077,2.883121,3.464119,-2.008435,1.901186,5.192011,5.070938,3.849197,3.494594,0.203183,1.504462,1.931222,3.267995,1.920004,1.179132,4.419963,5.026521,3.04733,2.864713,3.546308,3.839491,3.149523,5.529302,5.492356,8.250732,6.848746,6.244932,5.606603,4.841895,6.082812,6.920528,6.459313,3.097186,3.361405,7.064899,6.951401,6.085389,4.820326,5.467418,6.715134,6.353776,5.625519,5.308772,3.606188,5.955941,7.489367,7.22355,3.568535,5.000174,5.419963,4.473833,4.803377,6.228023,3.665587,4.28337,7.77836,5.481121,5.483851,8.49317,8.714814,3.783487,4.181228,4.845435,5.252295,3.372257,4.80173,4.531585,4.90218,5.965,5.846774,5.136113,5.075096,6.281531,4.482261,6.442566,5.526288,4.405959,0.633687,2.409335,3.719793,4.740387,1.573635,3.120378,3.780427,2.44367,2.836367,2.057575,3.538926,3.020658,5.434347,4.215798,3.007255,4.382094,4.018978,3.944279,2.645282,Piecewise
136085,110.338,20.04028,0,-3.66536,-1.86368,1.51947,-2.14174,-1.469157,-2.95341,-5.49021,0.119583,-4.02217,-2.38633,-1.068342,1.328294,-3.07434,-3.37999,0.89349,-0.376877,-1.069353,-0.357723,-2.64055,-0.215562,-1.92872,-1.506159,1.241004,1.378404,-1.508504,-1.245411,0.505009,2.721341,-0.134722,-1.517734,-2.6862,-0.990402,3.456165,4.243826,1.147111,-4.3792,-1.239998,0.276625,-2.30087,1.199458,5.197203,1.411149,2.894913,5.261023,3.196875,0.176896,0.239045,0.478066,0.857691,2.535948,3.518586,2.234146,-6.65825,2.687541,16.125258,9.573914,5.096372,3.435444,1.265824,9.144684,-0.697219,3.157433,6.501744,1.807845,6.056205,-3.24832,3.12135,2.050651,1.351303,3.198531,-7.44973,2.560595,8.441661,4.981018,9.949476,6.921708,5.601183,5.623028,7.130964,5.533748,7.835153,8.112461,12.919402,13.895943,11.293492,8.773867,9.49601,8.460202,6.994904,9.113046,20.89201,7.214904,9.272893,12.72396,6.95591,10.591443,8.66226,7.298855,7.877836,9.224936,6.112648,7.161236,7.869213,7.698468,8.251876,7.10843,7.186927,8.694041,8.502203,8.161503,8.658959,9.267849,7.622204,10.202052,8.0586,8.878419,4.160226,8.53265,9.552983,8.539191,10.40473,11.372115,6.125768,7.709649,7.0519,10.918736,9.613395,9.797892,9.370992,11.114638,10.763644,11.354363,10.013757,10.053732,10.24429,11.417106,11.03641,12.327726,11.071384,9.763213,11.118985,10.943365,10.64383,11.992183,11.687536,10.582321,9.183491,13.549128,10.971311,10.861974,9.957545,11.527401,12.18286,12.673914,11.658688,11.195402,9.882387,12.364325,11.268515,11.736761,9.333266,11.587759,9.377654,8.579508,13.072885,12.046214,9.523263,8.061813,12.553724,9.910226,11.948845,14.79181,12.702526,6.652912,8.059469,8.355569,9.502392,9.058225,9.371285,9.951228,9.360996,9.609842,9.462587,10.260348,10.960147,11.50724,9.828022,12.151121,13.271193,10.984394,6.926164,9.199849,11.617457,10.517375,7.03977,9.357129,8.970564,8.844768,8.866502,9.759252,9.457108,9.771158,9.375206,9.896814,8.195819,8.942252,10.504025,9.998747,8.390829,Piecewise
136087,110.3338,20.03942,0,-4.532792,-3.193822,0.705525,-2.650182,-3.379902,-4.203662,-4.494442,-0.580436,-3.855882,-2.984762,-6.113142,1.172519,-3.086722,0.110225,-2.432583,-2.278494,-4.018152,-2.727354,-3.021282,-0.464783,-2.192326,-0.254461,-0.574201,-1.689173,2.372628,-1.446256,0.753919,-0.976927,-0.144289,-3.814412,-4.017632,-1.958776,4.012216,3.728094,1.234077,-7.903642,-2.799972,-2.253195,-4.570322,-0.462439,4.916999,-2.121783,1.045315,3.904046,3.487371,-0.772231,0.396878,-0.65708,0.255054,0.986006,0.358601,-0.162603,-7.175532,1.000583,4.780317,6.618545,3.729184,2.413196,-1.62925,7.126112,-2.099161,6.137245,4.784922,1.396664,1.336696,-6.788612,0.193493,2.026774,-2.398085,-0.071626,-0.497786,4.608096,4.219374,2.04656,6.591839,3.82059,2.873014,2.55037,6.195877,2.444125,4.921142,4.743498,9.301756,13.33908,6.50502,5.450677,6.113585,8.000542,4.516332,4.496098,20.877598,2.252952,5.128298,6.350885,4.628207,7.369678,9.17593,6.549453,8.779656,7.095223,5.630052,7.74505,5.519493,6.829393,6.644657,7.072951,6.749839,7.176265,7.079879,7.483782,7.272863,8.246336,6.763713,10.107357,7.293926,8.64066,2.971297,7.692312,9.414105,10.027926,8.756388,7.563317,3.998469,6.428305,5.566614,8.349829,6.605524,5.982528,7.417875,8.800559,7.623229,7.528793,6.896605,6.649298,6.935408,7.538645,7.614651,9.284684,8.102235,7.665485,8.032417,8.18127,8.718851,9.598235,9.832493,7.234242,5.481075,9.92085,8.38151,7.307774,6.123686,7.521481,8.739099,8.778625,6.648815,8.211222,6.66557,9.775504,7.910026,8.209832,6.466583,8.042779,8.489294,6.839491,7.258401,9.473226,6.297762,6.726141,11.002325,8.362394,9.161578,11.307014,12.136522,7.650535,6.780607,10.018075,10.939907,7.964434,9.208921,9.83969,9.753403,10.539986,10.15535,10.454265,10.62192,10.093667,8.968838,12.971392,14.364802,10.475074,7.908326,9.837962,10.990847,11.285564,8.152205,8.642531,8.895874,8.687002,8.187535,9.166093,9.258681,9.130031,9.216996,9.694215,9.377936,10.4066,10.48497,10.477522,9.28,Linear
136103,110.3297,20.03857,0,-4.647995,-2.612631,0.72337,-3.496414,-7.167701,-2.28424,0.780608,2.044576,-2.696497,-1.487786,-5.064859,3.073876,-0.96965,3.422759,1.009327,-0.024723,-0.150397,-1.175923,-2.086454,0.981129,0.081193,-0.091868,2.716579,-1.267771,0.357015,1.491677,2.231638,-0.202411,2.391162,-2.997638,-4.424935,-5.658911,3.963825,4.237611,2.11674,-9.474281,-2.122436,-3.116609,-4.579958,0.349255,6.210424,0.644018,2.307131,2.597001,3.762266,0.663829,0.983444,1.460904,3.316313,3.131223,3.927087,2.759723,-3.123421,2.884297,7.366821,5.577881,4.530802,4.675854,0.257682,4.059993,-5.70499,8.688698,2.980247,4.936997,-1.284722,-8.798691,-0.892502,2.353462,-2.604337,-0.964962,2.639763,1.54671,-3.477823,-2.000606,2.902798,-2.429664,-0.437805,-1.758019,-0.843255,0.373916,1.513863,1.520604,5.36026,8.527639,2.020214,2.914004,2.785696,5.053705,0.92712,0.828393,9.778414,0.319089,-2.089767,2.703553,-3.517878,1.834047,3.300403,-0.437746,-0.061606,2.882105,4.378006,1.586031,2.538955,3.959564,4.421753,4.527965,3.858613,3.819106,3.757469,4.148586,3.954068,4.867495,3.735257,5.672141,5.0159,5.140397,-0.291496,2.702436,5.537427,5.377457,3.017912,2.92188,0.444047,0.584168,2.349496,3.872906,1.687038,0.652307,2.651571,4.052114,1.920414,2.062737,1.929251,1.986449,2.250943,1.752412,0.513717,4.954173,3.503508,1.920085,1.719116,2.631512,2.236633,2.951713,4.193666,-0.800162,-1.596476,1.911796,3.803814,4.859521,1.956849,2.360539,5.495548,3.894029,2.414917,4.667119,2.81349,5.586464,6.044968,5.865388,1.941567,3.602225,3.933579,4.335142,4.247265,4.82856,2.998675,2.624824,6.209204,2.564035,4.663157,6.483111,6.403071,2.824718,2.999199,2.852805,2.294475,1.700471,1.924773,2.973156,3.067312,3.454162,3.605315,3.929943,3.524363,4.866755,1.913569,4.811285,3.298827,1.798688,-1.400657,0.807568,1.899507,4.664059,2.793116,3.155424,4.264835,2.973906,2.453621,2.891073,3.830295,3.051009,3.908598,3.849157,2.901713,3.225716,3.314096,3.740845,2.920842,Stable
136113,110.3382,20.04031,0,-4.183336,-0.942646,1.982577,-2.339476,-1.757079,-3.087788,-6.912325,-1.150747,-3.978578,-2.815766,-0.652848,1.478512,-3.307671,-3.292984,1.682298,-0.335354,0.439035,0.223708,-2.048934,0.381003,-1.189261,-0.871791,1.702424,1.951511,-1.621697,-0.853482,0.970387,2.727767,-0.127205,-1.782748,-3.771468,-1.393457,2.974604,3.160069,1.584833,-5.889134,-2.362968,-0.173584,-3.674188,-0.102034,5.109626,0.278486,2.252191,4.620406,2.823425,-0.319561,0.175947,-1.638957,-0.931186,1.488965,2.043694,1.422702,-8.180412,1.331442,14.101488,5.874191,1.691688,-0.186279,-2.853128,5.538739,-3.635731,-0.810921,3.35107,-1.087412,2.235582,-6.87109,-1.023496,-1.054148,-1.90021,-0.224865,-9.850002,0.500081,5.010174,1.903097,5.902863,4.237342,2.619342,2.187715,2.894351,1.22351,3.745922,4.154068,8.437736,8.736276,6.606988,3.140099,4.624925,4.160632,1.176814,3.587785,15.394858,1.622196,2.932179,7.230251,1.896459,5.985721,5.004073,2.832141,3.449564,3.267357,0.472824,1.663727,1.79429,2.35912,2.87249,1.939514,2.237301,3.305384,2.705186,2.452156,3.259777,3.768815,1.829147,4.707049,3.144377,2.93517,-1.3843,3.265221,4.05222,3.346423,3.791802,4.140075,-0.224497,0.936324,0.462505,4.210789,3.172377,2.418531,2.687608,4.330803,3.948041,3.526639,2.709825,2.127469,2.872389,3.440909,4.558628,5.105361,3.684887,4.042278,5.11807,3.995019,3.467192,5.457191,5.161732,3.611951,2.765687,6.626746,3.965286,4.066364,3.818569,4.829426,5.467765,5.842174,4.983371,5.129781,3.847437,6.325461,5.507693,6.534528,4.063465,6.313473,6.010689,3.367508,7.909586,7.583094,4.425734,2.967047,7.316328,4.386338,7.581376,9.961632,10.461139,3.45718,4.63916,5.776947,6.895054,5.898889,6.477423,6.257693,5.578686,5.749263,6.054484,6.467006,7.3786,7.641459,5.942474,8.919141,9.237205,6.214192,3.379936,5.305767,7.041244,6.846256,4.015903,6.242298,5.870305,5.489764,5.674729,6.562874,5.932849,5.894753,6.466429,6.199439,5.794365,5.922049,7.634897,7.02862,5.765839,Stable
136115,110.334,20.03945,0,-3.283287,-1.702182,2.474598,-1.310868,-2.196222,-3.395516,-2.918429,1.107187,-2.471289,-0.642744,-4.868176,2.844859,-1.294079,1.75819,0.488432,0.109566,-0.664204,-0.533384,-0.936645,1.189046,-0.209337,1.595214,1.698721,0.31048,3.958041,-0.237149,3.156098,1.440092,1.846047,-1.769524,-2.385539,-0.332279,5.233399,5.398744,2.904508,-6.660346,-2.29041,-1.181506,-3.411627,0.013611,5.73791,-1.011066,4.312994,5.58133,4.182121,0.829363,1.839924,0.718269,1.43225,1.385677,3.226515,1.508229,-6.377116,2.833672,5.178523,6.748333,5.662904,2.626384,-1.550292,6.998107,-2.100579,6.137341,4.755512,1.137902,0.572196,-6.210216,-0.027081,2.486406,-2.116878,1.328184,-2.347722,1.371935,6.137544,3.40033,7.249397,4.524878,4.759178,3.652868,6.894583,3.259423,5.836594,5.135264,10.018927,13.421845,7.334241,5.735651,6.655245,8.146013,5.128656,4.447642,21.354124,2.725816,4.945645,7.000163,4.070973,6.440866,6.877473,5.194615,6.711294,6.222753,4.314863,4.84588,5.07655,6.396132,5.483059,6.146209,5.381259,6.02245,6.060408,6.1885,5.88041,7.026963,5.951854,8.697095,5.935416,7.856193,2.09095,6.76575,8.019191,8.839442,7.48159,6.778035,3.487043,5.325882,4.606263,7.164642,5.923231,4.850707,6.39149,7.432562,6.65151,6.659423,5.636368,6.176885,5.654417,6.002067,5.939987,7.713366,6.429124,6.690406,6.893366,7.039307,6.690733,7.493566,7.64169,5.598721,3.287954,7.485014,6.256994,5.857765,4.657951,5.918818,7.252227,7.024791,5.154588,6.205543,4.927465,7.415266,5.950269,6.414727,4.428141,6.511419,6.546696,3.832782,4.653817,6.673906,4.091627,3.244685,7.790034,5.672948,6.616447,8.540053,8.587596,4.024827,3.820963,4.003354,6.037613,3.96892,4.167719,4.22611,4.332259,5.270336,4.431319,5.300665,5.136873,4.615897,3.742678,7.161982,7.338224,3.808562,2.118787,4.136223,5.009042,5.175981,2.513532,3.549081,3.838273,3.413614,3.116618,3.835189,4.004067,3.982664,3.708191,4.010847,3.331132,4.511936,4.556841,4.750951,3.576682,Stable
